0 27 55188 5963 34 2329 27 638 10 222 27 1360 3 3292 1 3279 43 8486 15 3696 5 3479 37 908 13 2576 27 5988 32 989 24 7506 35 6466 18 8669 46 3445 6 4056 18 3284 15 4672 25 4018 1 3517 5 6467 15 2809 47 3301 16 8962 27
1 27 81627 7094 49 5208 32 7975 16 17 42 2533 37 5938 29 4342 45 8698 25 8111 20 551 30 7672 17 3686 38 3983 45 6787 34 6562 48 9512 6 7048 21 8089 24 136 7 8518 19 9493 7 1349 36 7151 47 7810 13 9768 10 6445 39 8779 30
2 27 71074 7928 13 6624 14 6396 38 6813 9 3193 13 3330 33 1586 15 2090 5 6133 34 7261 34 8120 13 3880 31 2376 47 6993 22 7437 23 5301 14 1235 27 6430 33 7814 42 6241 8 9806 20 4990 44 3035 31 4198 19 1365 9 9352 34 2221 33
3 27 84318 8116 48 9581 8 6119 17 7230 20 8733 17 6048 12 8799 11 4755 39 1218 11 4609 9 2304 43 2342 1 9513 6 4311 15 9541 32 4799 6 7479 30 9116 50 7748 47 7721 30 7513 18 7993 11 7628 48 1350 47 3660 10 4107 13 6304 48
4 27 68267 8815 16 153 26 1032 45 6009 31 53 39 6562 18 9788 9 1864 8 7141 29 7627 33 2039 4 4232 40 6802 41 8401 9 205 4 7356 20 6872 9 8497 3 9905 5 85 7 695 48 5476 33 7307 40 4342 49 9420 19 2283 10 3574 15
5 27 80291 7550 26 4405 2 1284 10 7006 41 9981 27 8851 27 8131 6 9333 16 8712 27 1213 38 6861 21 7879 5 2021 50 5875 4 1459 48 818 10 6175 24 7662 10 6183 17 8801 15 4895 1 7343 25 2758 25 7592 22 3054 7 8361 16 6379 39
6 27 64730 172 50 6240 46 2703 48 1846 22 3058 22 1445 19 8182 30 1737 34 6494 31 7336 37 6007 44 6863 1 7915 18 1459 25 2534 37 8865 5 6236 4 5103 40 2801 48 1513 10 1319 10 2928 2 3289 14 9185 34 7646 21 9970 5 6614 35
7 27 73714 9955 30 9452 13 3506 35 5601 20 1042 39 3825 46 9830 25 9443 43 8835 13 652 14 2965 42 9130 1 6425 25 1373 47 6779 36 5931 35 5217 32 849 22 3719 50 1091 12 4638 17 3607 17 7892 1 2161 28 6513 14 7543 29 9455 22
8 27 65669 682 30 9799 4 8626 29 6392 6 6014 8 6289 14 330 7 9663 22 1118 2 9039 24 1471 32 4124 33 2711 39 9147 3 9169 1 3277 50 832 25 1904 9 6003 45 364 18 9902 5 1582 33 3011 46 4355 31 4600 45 1556 20 9378 30
9 27 79985 6052 38 9020 48 8692 38 151 18 8038 32 5042 43 6791 45 4587 6 9412 40 6510 45 7423 23 4941 29 6353 40 4225 8 1961 2 9939 12 5689 10 9562 32 3498 12 2700 37 7045 41 4179 37 5137 15 45 1 5956 4 8245 28 8778 37
10 27 69434 7858 32 9076 32 9390 36 5683 30 5400 23 990 11 8455 39 1024 4 8725 20 5246 3 4607 35 8019 1 3987 24 7556 31 3704 36 8120 11 4167 45 3643 8 4583 27 5588 32 3400 29 1294 6 3767 19 5711 43 3088 6 1745 46 4042 15
11 27 67890 5048 28 6440 6 6611 43 1641 30 1704 7 8276 48 2067 8 3726 6 9191 25 6934 36 5330 2 5504 42 5894 42 8348 40 8989 41 104 37 3121 43 2992 31 3038 34 812 43 3142 39 2790 8 4649 15 9213 39 9992 48 675 23 9549 30
12 27 80286 9065 42 7473 14 5783 12 8856 36 6850 26 8781 43 8058 18 7176 19 2910 17 4308 1 1877 8 4917 39 9146 8 9939 22 2933 37 8702 49 1281 26 2112 13 8987 17 9301 36 2943 33 2028 2 2602 3 6221 13 5872 30 3913 48 8539 31
13 27 58483 5188 34 6441 26 208 23 965 11 7721 47 7786 34 2011 25 3502 13 8960 46 2095 40 148 46 2894 20 6558 15 5951 22 2864 39 2003 4 2172 43 9529 31 4167 45 343 39 5441 29 4422 2 1253 23 5114 14 7071 11 3903 18 8256 47
14 27 59245 9937 16 1913 37 7987 27 375 41 9180 48 1135 10 3981 1 1905 23 3539 47 8803 12 7500 7 8587 16 2971 7 2526 23 2874 33 21 12 8298 34 5048 37 3062 24 8977 41 671 14 3652 3 1764 8 5326 5 5605 28 2318 4 535 4
15 27 71066 8421 7 6560 46 6729 35 8079 2 4946 28 5035 45 5364 46 8118 43 6688 41 3508 41 6143 21 8599 18 3277 3 1948 45 3658 34 2850 29 8690 12 9376 20 1546 6 4871 44 6534 7 5540 49 704 8 5293 41 8798 50 434 42 423 32
16 27 74754 9112 49 9586 9 5645 45 9892 45 1673 33 608 1 6702 5 1206 23 7700 39 7829 40 2340 33 6897 32 2275 46 6432 8 3337 4 8091 48 6904 26 9858 1 7271 1 3747 45 1033 4 2695 35 2858 1 5659 8 7991 37 3797 30 8371 45
17 27 78875 7962 48 9090 45 6057 28 3950 50 7578 3 8175 37 6105 47 9888 1 3444 20 4204 40 5006 14 6390 14 3971 33 503 19 1062 25 7515 25 2222 6 6119 31 1733 18 5130 12 7273 6 9449 27 7805 36 9580 48 6607 33 3737 13 7196 29
18 27 73913 8628 18 7211 32 7988 24 707 2 9999 30 8457 19 3910 42 8889 41 2203 13 1399 3 2241 3 7338 20 6802 47 1955 40 8261 2 3368 38 3020 30 2370 9 7906 28 9213 6 8707 19 6724 19 562 14 711 17 4476 9 7119 17 7663 9
19 27 69819 8536 14 1105 40 1354 17 5992 23 8956 13 4355 25 9073 12 7104 35 2867 13 2306 42 1131 19 7906 43 8335 31 302 4 9097 16 6262 35 8780 18 826 35 5786 19 3909 41 4883 15 2418 6 3226 21 8592 44 1683 49 8386 15 6468 41
20 27 74222 7358 2 8671 11 6607 20 8326 20 4456 5 9289 31 9941 24 8450 50 9815 34 4816 32 3639 42 1752 33 6837 37 5831 22 8951 48 1512 8 3452 35 318 8 7006 44 9278 11 2100 16 3093 41 3640 44 2242 4 7578 7 2037 18 1450 38
21 27 72902 6150 37 9926 31 9860 27 630 24 1536 31 4258 6 4139 15 6849 16 9075 50 8333 19 3692 22 6413 33 1777 40 9342 13 7909 43 7601 9 1781 28 2391 41 2754 20 9364 40 7101 23 2495 39 7587 45 4654 13 7346 36 1531 38 1310 45
22 27 66260 3322 36 4636 15 6899 45 6158 1 6603 40 4728 43 2282 34 2012 47 8123 12 4321 19 6702 7 9015 7 1271 10 7045 4 7397 4 3448 21 1439 34 6085 39 628 42 1891 32 2884 19 8926 15 452 37 9514 26 6401 34 8246 2 2093 12
23 27 76464 7161 13 9971 5 2516 20 2558 14 790 48 399 24 5037 28 5468 29 959 3 9897 34 9867 50 7172 30 7977 24 9566 24 9378 8 6185 38 5020 8 742 38 2579 1 9851 20 9998 1 2945 36 3978 14 4665 36 9466 13 1171 35 7613 44
24 27 64719 5064 41 4618 29 867 47 2638 1 6884 8 5910 27 1545 38 3627 47 4559 24 4347 4 1362 26 2267 26 5963 35 6938 33 3769 2 8178 34 9195 45 6165 11 9493 2 3463 26 6459 23 6704 5 4212 30 8453 23 306 49 2626 17 3826 44
25 27 57152 4044 38 5680 33 3272 48 4587 50 4632 31 596 46 193 39 5949 5 2816 8 9379 20 3114 43 6201 17 5065 8 717 42 876 43 1637 19 682 17 8604 4 6764 40 5403 47 3322 50 4894 14 2438 43 3520 4 9602 1 1125 15 9193 27
26 27 63500 4281 7 6535 48 8298 12 5892 34 5033 23 7250 36 526 16 3177 30 8112 48 4630 8 6363 19 200 34 5024 1 5484 48 2515 26 6177 48 8932 13 4497 31 2824 38 3515 6 6960 16 1491 38 7481 17 2469 45 7516 48 1302 30 517 1
27 27 81492 6464 42 1301 47 8040 17 2975 18 9666 6 9630 12 5487 5 4549 3 6661 11 2468 3 8050 49 5522 18 1893 39 3968 44 9619 36 1046 32 2727 48 4380 18 8864 4 7685 30 5612 16 9043 50 2471 44 9154 33 7804 21 9985 5 7921 8
28 27 68518 2722 13 1247 39 9358 15 3876 3 3298 3 9100 27 3720 16 1383 7 9197 46 1422 39 7147 42 8182 50 5726 37 7920 11 4541 41 7568 15 2005 16 6655 15 6030 31 4469 27 7133 21 3356 4 588 40 4960 34 4435 32 4374 31 6625 8
29 27 79124 7880 1 7596 1 4413 37 4343 32 2103 50 3498 7 6766 27 5639 34 5206 23 7506 13 6327 43 6002 38 4228 36 4019 4 8368 46 3861 49 9346 6 1101 10 9944 44 8441 46 4495 38 7155 10 7817 45 8845 24 8268 1 4286 44 795 39
30 27 79776 8583 23 7074 2 9976 43 5949 38 4391 46 1643 41 1755 39 7286 47 6336 32 4837 42 9391 3 8987 38 8378 4 7290 15 8199 34 5653 31 3106 28 5734 33 870 32 9620 12 9679 15 3454 33 1905 40 7980 40 5223 16 4434 16 1820 20
31 27 74263 5553 49 7025 42 5563 23 925 17 8355 33 6644 41 9815 15 2122 37 1828 3 9753 31 9585 7 2372 16 9896 45 3083 29 8560 2 4100 14 7802 24 3305 14 2698 31 7282 3 7315 27 1493 32 4141 16 9268 18 8118 20 1249 5 676 22
32 27 75239 7970 23 7566 5 7604 27 8658 3 2940 10 9179 46 6175 26 3177 7 9280 41 3733 22 324 26 7090 41 6545 7 4962 45 5613 39 4117 35 8912 34 7339 17 511 46 921 50 8807 49 6046 34 1975 24 4790 4 2416 24 8378 40 5451 17
33 27 60891 8682 46 7025 44 6140 40 5632 6 8924 45 8290 14 3761 2 4961 32 4953 18 1132 48 5101 6 2923 42 712 41 7467 41 4430 18 907 11 4913 33 3106 4 3272 40 4012 47 5984 1 1160 47 3804 21 778 6 6240 9 6106 42 1367 28
34 27 62772 3933 30 718 49 3870 49 668 28 962 32 5410 17 9336 34 9156 47 3580 42 1999 42 7588 4 7212 17 909 3 6625 14 7494 43 2394 28 2772 11 5528 41 6196 18 1923 27 9530 41 3814 15 1497 12 4494 40 1862 37 6927 15 9148 43
35 27 67475 4924 2 4619 39 2795 12 682 22 8085 45 2452 28 1106 47 5197 30 3125 26 1720 41 5640 18 6802 36 8907 16 8422 35 9030 22 3827 5 9223 46 4946 20 3759 27 5293 43 2123 44 2920 30 2742 17 8959 19 9194 31 5509 36 2950 12
36 27 66130 7671 7 3677 44 4041 9 6365 20 5715 40 2665 10 6661 23 2639 5 4617 11 6049 37 4341 42 2005 49 7360 48 6681 18 2383 31 7882 3 7839 8 8849 31 6968 13 2450 33 3504 16 3342 14 4240 30 8469 7 741 19 2745 33 2362 49
37 27 63139 1083 22 5946 14 8941 29 3746 22 4733 34 4732 31 6166 49 5146 18 4381 49 6433 25 5165 25 54 35 5881 46 7205 25 8578 16 3373 11 5639 20 3776 32 350 21 7753 33 5456 36 5015 21 535 12 2940 15 1513 25 8989 27 2749 45
38 27 72067 3013 31 8892 19 9957 20 2486 31 3482 25 5350 7 5408 50 1129 12 7134 34 8348 50 4556 32 5012 46 148 24 3220 39 9552 20 7235 16 7300 26 5484 6 9947 19 6936 28 2445 37 7036 2 4336 14 7364 21 1099 11 6321 5 944 32
39 27 59616 9502 43 4207 23 2931 10 1392 17 9025 43 2643 10 8650 39 8828 35 2369 25 4221 4 5476 9 3920 41 2729 18 1253 1 672 48 3084 25 5991 40 1949 23 3751 40 1790 27 4734 34 9986 33 3372 16 5319 42 2790 42 1496 17 7152 15
40 27 60019 160 32 432 12 1633 6 9960 16 332 2 8358 31 7574 8 1972 15 1235 6 6498 20 6440 22 2737 11 8313 26 4002 10 6495 3 1574 4 7384 8 8065 18 2165 26 84 46 3029 41 1128 3 6900 50 6317 34 6157 17 5706 48 5388 42
41 27 70405 7058 50 320 9 9860 14 8563 35 9819 49 2494 35 7666 8 4963 49 3506 41 2541 33 8593 41 4084 12 3926 42 6780 33 5540 17 777 47 2218 48 3656 29 4261 20 6214 31 868 7 4665 34 9717 27 6282 22 7618 25 4206 12 4615 42
42 27 69405 175 42 1233 4 875 22 9120 3 9369 40 5450 26 6118 12 7945 31 6492 13 7390 6 7346 8 783 29 6679 2 5153 36 7313 19 1877 38 1011 12 4441 37 6233 13 6239 3 7602 40 1328 19 4101 23 2402 42 4437 43 8099 34 9600 31
43 27 80184 4464 30 3632 17 6217 47 2087 44 4784 49 7555 26 7685 39 5488 25 2092 41 8314 19 3160 16 9043 13 9357 31 4407 6 7964 6 2688 28 2987 22 8396 3 9968 32 3648 3 9931 4 6678 17 7693 16 594 34 7958 9 9554 17 4025 49
44 27 74960 9381 33 4779 37 7188 43 4144 28 1522 30 5251 17 6333 18 6750 30 6320 32 7534 49 3351 28 7866 44 1361 24 9202 16 3292 28 2214 23 9311 43 2811 50 6087 5 9077 10 4084 27 228 18 5896 27 3100 17 6361 35 7916 11 8562 33
45 27 76627 6 24 7956 9 9891 48 5137 5 272 47 5449 32 7296 37 36 23 1846 22 7051 23 3591 49 5401 40 7865 11 26 32 7823 39 4265 30 1212 20 9739 5 9819 25 9559 40 9321 9 9524 16 9245 11 9340 40 6382 43 3162 25 2041 14
46 27 77190 3014 7 6675 42 8389 49 4330 3 5029 44 1224 17 9348 43 5993 8 7484 13 6616 9 8280 10 9270 22 3301 3 3066 14 8327 6 7727 43 1362 3 7084 2 1602 13 8754 32 9658 30 4100 5 7372 42 614 7 5404 29 918 35 9440 37
47 27 61400 4006 42 2189 23 1905 18 8528 32 4560 42 6736 43 2343 39 9407 49 7670 17 3778 19 773 1 1860 37 5059 15 4967 26 3650 9 2514 7 9850 5 7430 7 7922 9 4090 31 4902 25 475 47 5514 33 1045 35 1649 24 1304 24 8674 15
48 27 56608 160 34 3130 26 6060 31 2236 25 3489 36 5979 20 192 50 9579 31 2732 32 1457 8 4428 20 2143 24 6505 43 9349 10 8916 24 26 25 4458 5 553 19 2637 38 1793 26 1225 22 3395 18 8023 25 8400 5 6509 7 6664 38 3178 6
49 27 67348 5464 34 8949 12 6545 14 9186 21 6939 45 9725 43 6863 14 2982 5 1191 9 2778 35 8326 1 262 26 7907 22 2934 20 409 13 3376 22 8497 24 684 41 6539 21 1611 27 6215 38 3671 29 6401 5 4435 43 3563 13 4879 38 4365 40
50 27 75026 4965 21 8261 50 3192 22 6713 19 893 9 1594 28 6601 33 4148 14 1609 14 2251 32 6142 3 4636 27 8945 48 7789 25 6437 5 5315 4 7127 27 2003 18 1300 17 9589 43 6627 32 6472 28 9314 22 7791 25 3685 43 8906 27 7747 43
51 27 63044 6755 43 4442 45 3217 30 9399 33 4983 25 1162 38 3194 13 8404 32 1005 31 3964 29 4610 29 800 2 6903 34 1496 8 662 42 2052 16 8636 43 8310 4 3723 8 3087 7 584 50 8394 30 9412 48 9263 19 8180 26 597 41 2855 48
52 27 71743 7892 9 8583 37 1917 45 4980 20 6660 15 6813 22 1818 35 5381 6 5591 17 8207 37 2446 21 3486 8 739 17 1286 37 7157 42 1786 48 6600 18 786 18 9612 15 5188 24 9379 50 3945 48 8886 27 5156 28 7993 12 7516 38 3684 1
53 27 75919 8498 22 9017 33 8460 23 274 45 7572 23 613 7 8093 26 4121 30 5551 1 1631 45 3751 18 1524 6 4047 16 8619 13 6306 3 8915 3 3076 34 4585 38 6808 10 4484 30 4434 48 9088 26 8024 11 2157 24 5763 37 9421 13 7006 44
54 27 74032 4770 3 6811 41 8967 16 2043 31 7918 20 8516 4 5709 24 63 43 6055 47 1640 42 3374 15 1054 31 9589 17 9317 11 6329 23 2656 49 3727 16 839 45 8934 33 3277 3 7054 43 2057 13 7116 21 9307 22 9319 46 4663 43 6961 17
55 27 68655 8223 1 8885 41 8261 13 6565 16 2663 41 6733 3 5687 16 5437 14 8869 41 756 27 1605 23 5747 11 3744 18 8208 8 4110 20 6826 32 4420 10 2574 32 923 39 6299 37 5781 34 9790 18 5049 26 431 19 4068 38 3897 22 1760 44
