0 27 472 50 12 48 48 49 15 45 34 46 26 32 36 43 21 39 40 44 24 47 4 41 49 40 30 25 45 42 5 36 7 30 33 37 37 34 22 31 37 35 28 23 38 22 35 24 39 38 42 33 26 1 1 10 5
1 27 467 50 38 49 34 47 16 46 1 48 45 45 2 38 48 43 34 44 31 37 13 40 42 42 1 41 45 39 42 33 25 29 18 35 37 31 14 34 18 19 5 36 31 32 14 13 34 28 21 3 46 8 1 24 45
2 27 438 49 39 47 46 48 22 5 46 42 12 46 2 43 8 44 38 45 2 36 2 18 7 33 5 8 12 39 12 32 4 37 36 14 9 40 38 41 18 28 14 10 15 16 48 35 40 38 8 31 4 25 3 26 3
3 27 467 48 18 45 23 49 3 44 45 47 46 46 3 40 26 8 16 39 25 41 40 37 24 29 37 42 31 27 49 33 22 43 12 34 19 38 16 23 41 31 11 36 47 35 33 30 13 12 12 32 21 26 19 19 46
4 27 449 48 47 49 12 47 10 46 19 45 36 39 26 41 9 44 5 42 25 43 16 40 25 37 35 3 45 18 24 35 40 27 16 30 15 9 47 13 44 26 41 38 29 28 19 36 30 34 18 21 14 29 6 31 36
5 27 421 48 19 35 45 46 2 49 24 47 25 2 46 24 9 42 7 41 33 45 12 28 1 16 12 43 43 20 20 33 2 44 41 38 31 21 19 5 20 31 17 26 48 30 9 25 38 40 32 39 17 8 33 17 42
6 27 477 49 29 48 12 47 49 45 8 29 13 46 8 44 17 34 48 43 47 41 9 39 48 33 34 38 3 42 30 40 47 37 11 22 4 32 40 31 28 30 31 36 21 35 26 21 31 19 37 20 11 28 3 26 5
7 27 443 47 35 49 44 45 8 46 24 48 22 39 26 44 9 41 27 25 16 43 23 28 37 36 10 32 19 35 17 33 37 38 47 16 42 34 31 42 17 40 38 31 50 3 24 7 46 22 37 4 19 30 16 29 21
8 27 458 49 12 48 42 44 27 47 32 15 2 45 44 37 42 35 18 41 19 40 47 42 21 38 41 43 19 46 28 39 9 32 11 10 23 16 21 26 46 23 43 34 21 22 22 36 44 30 48 31 20 28 41 20 14
9 27 461 49 27 48 6 47 6 38 42 25 28 46 48 45 6 44 22 41 47 42 34 43 27 39 50 29 29 2 47 37 26 36 14 32 6 33 29 21 30 4 33 35 29 34 10 28 3 30 45 31 43 40 5 24 15
10 27 452 49 11 41 34 45 38 48 39 43 24 38 6 47 30 44 2 42 1 46 25 5 48 14 19 32 4 22 16 20 29 37 12 40 32 21 14 30 27 31 36 34 5 35 6 27 2 39 40 36 37 26 22 12 11
11 27 452 49 35 40 24 48 21 47 12 45 22 41 37 44 39 43 10 36 2 35 46 26 36 42 45 46 29 39 42 19 21 28 25 37 33 31 25 34 17 32 18 14 27 25 6 10 38 20 4 18 40 29 20 27 44
12 27 428 38 36 47 30 49 11 43 47 48 36 40 19 33 4 44 5 46 26 45 50 34 27 31 6 42 19 16 30 41 11 17 7 30 47 7 27 28 7 11 12 37 14 10 9 35 40 9 43 12 37 25 3 39 9
13 27 466 49 9 48 41 47 32 46 7 45 14 34 20 41 5 44 2 43 45 38 32 36 24 39 5 42 10 40 38 22 26 37 3 33 28 30 35 29 1 8 46 5 2 25 45 31 18 27 22 35 36 26 41 32 7
14 27 453 35 44 49 21 45 22 48 13 47 32 46 2 34 39 44 48 41 50 39 23 43 13 42 27 33 29 15 38 6 2 28 39 38 6 40 33 37 42 25 8 32 34 12 27 36 34 31 8 17 50 20 50 23 12
15 27 449 47 46 48 26 46 46 49 2 45 17 40 13 3 3 43 18 34 12 39 15 44 41 24 28 35 6 16 49 33 4 42 2 14 21 37 47 29 2 38 1 41 11 21 48 36 3 32 31 15 17 28 29 20 49
16 27 434 46 48 47 28 48 20 49 28 41 35 44 50 45 34 39 26 25 38 32 50 42 18 33 47 21 5 35 2 10 26 43 9 29 45 40 29 38 8 31 1 36 6 14 4 3 32 19 45 12 11 22 28 24 38
17 27 464 49 45 43 43 45 11 48 22 42 50 47 48 41 43 44 8 46 38 35 46 11 16 40 23 31 29 28 3 38 1 33 16 30 6 37 34 36 50 26 42 23 37 27 36 24 44 29 10 34 44 2 50 39 3
18 27 452 47 43 49 7 44 21 48 17 45 9 43 15 41 4 46 29 30 5 33 4 42 10 35 9 39 47 40 31 7 5 38 22 34 37 19 5 32 25 11 22 37 10 24 11 17 45 36 40 10 6 26 16 31 28
