0 27 231 1 24 3 3 2 6 4 32 37 29 6 17 43 6 13 39 8 40 16 16 10 5 9 7 12 8 44 7 21 43 7 13 17 30 5 19 22 26 15 26 11 3 42 19 20 24 19 11 26 26 14 12 36 35
1 27 243 1 2 10 20 2 37 4 24 6 50 3 25 7 28 5 15 12 5 19 37 16 32 8 39 21 1 9 49 29 36 43 34 38 9 17 3 11 21 27 36 35 4 23 1 18 41 22 18 45 48 15 42 41 11
2 27 215 1 40 2 26 4 1 17 20 3 41 6 15 5 16 7 5 11 36 10 33 9 34 14 33 26 47 8 17 19 45 34 48 15 27 12 43 35 28 24 48 20 6 13 49 18 38 31 6 27 31 39 34 21 8
3 27 211 1 25 2 2 5 30 3 12 4 24 20 43 13 32 10 42 6 48 8 23 7 34 9 18 21 34 11 15 24 7 27 41 32 9 15 4 23 24 17 20 14 24 18 1 16 6 38 44 30 12 12 24 36 12
4 27 212 1 46 4 19 2 9 5 18 3 45 6 48 7 18 8 10 12 28 13 8 26 46 23 39 10 47 46 10 11 14 15 23 17 34 24 1 9 44 21 9 14 13 45 8 20 37 16 8 19 22 30 12 18 20
5 27 211 1 44 3 46 2 28 14 30 9 20 7 24 5 48 10 38 4 11 19 48 8 43 11 6 6 4 16 30 15 11 18 49 22 4 24 26 21 5 33 27 13 29 29 40 30 15 25 40 20 42 12 37 45 39
6 27 242 2 6 1 24 4 35 3 22 6 2 7 44 13 34 29 41 16 16 5 20 8 22 48 18 9 46 12 32 11 2 19 20 20 8 10 32 35 32 25 39 14 5 21 32 50 3 40 16 37 2 24 3 15 28
7 27 215 1 19 4 24 2 22 3 17 5 47 12 22 18 34 7 30 11 3 13 46 8 16 9 6 25 38 20 31 6 29 14 42 16 29 21 33 19 47 37 7 17 25 10 38 23 8 48 14 28 7 22 8 32 21
8 27 201 4 29 2 39 1 20 6 29 3 46 14 23 33 4 20 6 5 14 7 48 12 47 8 47 11 48 10 36 32 40 27 29 9 17 15 22 29 12 16 26 18 9 22 21 23 43 17 22 19 47 26 45 13 47
9 27 228 1 43 3 19 6 17 12 19 31 46 2 32 8 26 4 32 44 13 7 42 5 18 10 49 9 46 11 33 13 27 21 48 20 8 32 1 16 13 39 22 22 17 19 15 38 24 18 16 28 22 23 46 14 42
10 27 216 1 42 2 22 5 50 6 43 3 1 12 21 8 23 39 50 4 16 9 19 10 13 11 20 13 6 26 12 15 3 31 8 38 9 28 27 32 44 19 11 7 50 20 43 22 30 14 32 17 25 16 17 24 21
11 27 232 4 9 1 36 3 38 5 5 2 49 12 17 7 12 18 23 9 16 14 10 37 27 15 15 10 12 8 5 11 35 6 37 19 12 40 13 46 38 28 10 21 3 13 23 33 29 22 35 16 37 47 25 17 38
12 27 233 1 28 3 14 2 12 4 39 8 23 7 24 5 1 6 42 9 17 11 33 10 42 23 48 34 50 12 25 22 27 26 26 15 3 28 15 18 30 13 37 31 43 38 13 14 50 47 41 44 20 16 5 19 23
13 27 213 2 44 1 41 4 7 5 17 3 32 6 8 12 33 20 42 21 23 11 42 8 18 15 50 7 3 13 16 10 11 18 15 14 39 32 28 9 23 46 16 44 9 26 14 16 4 25 40 22 43 19 47 17 18
14 27 223 1 43 4 36 2 30 3 25 5 44 8 20 11 21 26 36 9 24 15 39 17 44 6 50 12 5 7 36 21 40 24 5 44 35 38 15 19 3 39 38 29 24 20 4 14 36 16 19 13 47 10 13 33 1
15 27 220 1 38 3 23 2 3 11 21 5 43 4 4 6 35 8 34 9 24 7 3 18 18 16 25 10 50 27 18 24 14 12 10 15 16 19 19 17 29 48 28 13 34 44 4 14 21 22 27 23 43 35 2 28 2
16 27 206 6 6 1 8 3 20 14 19 2 48 17 5 4 33 7 45 19 33 5 19 8 23 10 29 12 22 31 45 9 16 20 50 13 42 18 14 16 1 28 40 21 5 24 29 11 24 15 42 49 32 27 40 22 41
17 27 227 1 19 2 2 4 13 6 45 5 48 36 34 3 34 7 3 20 34 9 36 8 18 46 46 19 28 12 36 44 50 21 44 30 38 15 14 10 11 11 42 18 19 14 15 13 28 23 24 22 20 27 43 28 13
18 27 230 1 31 3 46 6 46 13 45 2 6 4 35 12 9 5 24 8 13 11 38 39 32 19 9 23 49 16 42 9 10 26 21 14 11 7 41 10 37 17 35 27 33 15 10 35 42 21 18 48 21 28 2 41 24
19 27 222 1 16 5 3 3 11 2 45 4 13 10 4 11 5 6 26 15 34 17 30 9 8 33 39 14 37 7 34 16 12 26 27 8 49 13 36 41 36 18 47 19 28 37 29 24 3 27 10 34 28 32 8 12 40
20 27 234 1 15 6 13 18 32 2 12 11 21 7 35 4 1 3 7 10 46 26 9 8 3 19 40 12 36 9 9 5 1 21 5 49 23 13 33 14 38 27 49 37 28 25 3 15 1 41 5 20 30 23 37 43 1
21 27 227 1 37 2 45 44 45 4 9 8 49 3 31 5 45 12 32 7 17 6 15 19 43 21 21 23 2 16 28 25 35 29 30 9 46 10 43 14 20 31 27 13 31 32 20 15 34 11 20 17 30 33 24 45 16
22 27 206 1 41 2 5 13 8 3 48 8 44 6 48 23 21 4 27 5 20 16 37 12 22 10 31 7 33 15 40 9 37 11 18 14 11 27 8 35 49 17 40 25 12 19 9 22 42 29 48 24 40 18 45 37 20
23 27 229 2 31 1 42 3 9 9 16 8 2 5 39 28 13 4 40 6 45 19 37 10 46 12 22 13 40 7 45 17 27 11 34 30 30 16 17 14 9 31 28 23 15 32 32 34 43 41 43 15 32 22 15 45 29
24 27 235 1 7 3 1 2 17 4 5 33 20 5 41 10 48 17 14 21 3 6 42 7 44 8 27 11 21 9 49 12 16 37 43 13 7 14 9 44 38 15 13 23 37 18 11 41 27 22 12 19 24 39 19 36 34
